source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,RDEP,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,433.7064,,,,36.0,14.694439888,,,,,,,12.408948898,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,433.8584,,,,36.0,14.443639755,,,,,,,11.844619751,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,434.0104,,,,36.0,14.276144028,,,,,,,12.118518829,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,434.1624,,,,36.0,15.242863655,,,,,,,12.151763916,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,434.3144,,,,36.0,16.209583282,,,,,,,11.978074074,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,434.4664,,,,36.0,17.176303864,,,,,,,11.941764832,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,434.6184,,,,36.0,18.143024445,,,,,,,12.402490616,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,434.7704,,,,36.0,19.109743118,,,,,,,12.419244766,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,434.9224,,,,36.0,20.076463699,,,,,,,13.439095497,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,435.0744,,,,36.0,20.125831604,,,,,,,13.16647625,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,435.2264,,,,36.0,19.218391418,,,,,,,13.456436157,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,435.3784,,,,36.0,18.310951233,,,,,,,12.761931419,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,435.5304,,,,36.0,17.403512955,,,,,,,13.358887672,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,435.6824,,,,36.0,16.496072769,,,,,,,13.658834457,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,435.8344,,,,36.0,15.588632584,,,,,,,12.570046425,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,435.9864,,,,36.0,14.681192398,,,,,,,11.819812775,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,436.1384,,,,36.0,15.233872414,,,,,,,10.127428055,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,436.2904,,,,36.0,15.93003273,,,,,,,9.8849868774,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,436.4424,,,,36.0,16.626192093,,,,,,,10.441581726,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,436.5944,,,,36.0,17.322351456,,,,,,,11.806256294,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,436.7464,,,,36.0,18.018512726,,,,,,,13.279109955,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,436.8984,,,,36.0,18.714672089,,,,,,,13.587442398,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,437.0504,,,,36.0,19.197135925,,,,,,,13.305809975,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,437.2024,,,,36.0,19.248815536,,,,,,,12.590744972,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,437.3544,,,,36.0,19.300497055,,,,,,,12.39787674,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,437.5064,,,,36.0,19.352176666,,,,,,,12.504618645,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,437.6584,,,,36.0,19.403856277,,,,,,,12.897206306,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,437.8104,,,,36.0,19.455535889,,,,,,,12.738288879,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,437.9624,,,,36.0,19.5072155,,,,,,,12.900728226,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,438.1144,,,,36.0,18.628824234,,,,,,,12.580817223,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,438.2664,,,,36.0,17.44474411,,,,,,,12.651569366,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,438.4184,,,,36.0,16.260663986,,,,,,,11.881596565,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,438.5704,,,,36.0,15.076583862,,,,,,,11.256095886,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,438.7224,,,,36.0,13.892503738,,,,,,,10.52204895,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,438.8744,,,,36.0,12.708423615,,,,,,,11.069153786,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,439.0264,,,,36.0,11.906087875,,,,,,,12.700731277,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,439.1784,,,,36.0,12.919927597,,,,,,,13.992855072,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,439.3304,,,,36.0,13.933767319,,,,,,,13.772130013,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,439.4824,,,,36.0,14.947607994,,,,,,,11.921774864,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,439.6344,,,,36.0,15.961447716,,,,,,,10.875352859,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,439.7864,,,,36.0,16.975288391,,,,,,,10.544997215,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,439.9384,,,,36.0,17.989128113,,,,,,,11.880580902,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,440.0904,,,,36.0,19.118679047,,,,,,,12.881217003,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,440.2424,,,,36.0,20.327079773,,,,,,,14.091844559,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,440.3944,,,,36.0,21.535480499,,,,,,,14.379050255,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,440.5464,,,,36.0,22.743879318,,,,,,,13.807795525,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,440.6984,,,,36.0,23.952280045,,,,,,,12.839325905,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,440.8504,,,,36.0,25.160680771,,,,,,,12.211016655,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,441.0024,,,,36.0,26.295305252,,,,,,,11.873299599,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,441.1544,,,,36.0,22.831224442,,,,,,,11.743565559,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,441.3064,,,,36.0,19.367143631,,,,,,,11.901851654,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,441.4584,,,,36.0,15.903063774,,,,,,,12.700735092,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,441.6104,,,,36.0,12.438983917,,,,,,,13.164070129,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,441.7624,,,,36.0,8.9749040604,,,,,,,12.669923782,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,441.9144,,,,36.0,5.5108242035,,,,,,,11.703337669,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,442.0664,,,,36.0,3.6263999939,,,,,,,11.624004364,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,442.2184,,,,36.0,3.7783999443,,,,,,,11.666837692,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,442.3704,,,,36.0,3.9303998947,,,,,,,12.697886467,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,442.5224,,,,36.0,4.0823998451,,,,,,,13.428444862,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,442.6744,,,,36.0,4.2343997955,,,,,,,14.041946411,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,442.8264,,,,36.0,4.3863997459,,,,,,,13.643696785,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,442.9784,,,,36.0,4.5384001732,,,,,,,12.483598709,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,443.1304,,,,36.0,6.1952161789,,,,,,,12.975642204,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,443.2824,,,,36.0,8.1012964249,,,,,,,13.225897789,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,443.4344,,,,36.0,10.007375717,,,,,,,13.727981567,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,443.5864,,,,36.0,11.913455963,,,,,,,12.355190277,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,443.7384,,,,36.0,13.819536209,,,,,,,11.616382599,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,443.8904,,,,36.0,15.725616455,,,,,,,11.584559441,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,444.0424,,,,36.0,17.105512619,,,,,,,11.455134392,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,444.1944,,,,36.0,17.125272751,,,,,,,11.929302216,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,444.3464,,,,36.0,17.145032883,,,,,,,12.23044014,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,444.4984,,,,36.0,17.164791107,,,,,,,13.385676384,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,444.6504,,,,36.0,17.184551239,,,,,,,14.392950058,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,444.8024,,,,36.0,17.204311371,,,,,,,14.789030075,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,444.9544,,,,36.0,17.224071503,,,,,,,14.117895126,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,445.1064,,,,36.0,17.229999542,,,,,,,12.927134514,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,445.2584,,,,36.0,17.229999542,,,,,,,12.388076782,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,445.4104,,,,36.0,17.229999542,,,,,,,12.634433746,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,445.5624,,,,36.0,17.229999542,,,,,,,12.797644615,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,445.7144,,,,36.0,17.229999542,,,,,,,13.124298096,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,445.8664,,,,36.0,17.229999542,,,,,,,13.170474052,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,446.0184,,,,36.0,17.439575195,,,,,,,13.497154236,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,446.1704,,,,36.0,19.170856476,,,,,,,13.496893883,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,446.3224,,,,36.0,20.902135849,,,,,,,14.160084724,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,446.4744,,,,36.0,22.633415222,,,,,,,14.226392746,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,446.6264,,,,36.0,24.364696503,,,,,,,14.043624878,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,446.7784,,,,36.0,26.095975876,,,,,,,13.549589157,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,446.9304,,,,36.0,27.827257156,,,,,,,13.271138191,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,447.0824,,,,36.0,28.620000839,,,,,,,12.512292862,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,447.2344,,,,36.0,28.620000839,,,,,,,12.067107201,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,447.3864,,,,36.0,28.620000839,,,,,,,12.059134483,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,447.5384,,,,36.0,28.620000839,,,,,,,12.383922577,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,447.6904,,,,36.0,28.620000839,,,,,,,12.25982666,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,447.8424,,,,36.0,28.620000839,,,,,,,11.696728706,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,447.9944,,,,36.0,28.620000839,,,,,,,11.290001869,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,448.1464,,,,36.0,25.248409271,,,,,,,11.049280167,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,448.2984,,,,36.0,21.747848511,,,,,,,11.154108047,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,448.4504,,,,36.0,18.24728775,,,,,,,11.336989403,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,448.6024,,,,36.0,14.746728897,,,,,,,11.066170692,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,448.7544,,,,36.0,11.246168137,,,,,,,10.490623474,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,448.9064,,,,36.0,7.7456083298,,,,,,,10.939404488,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,449.0584,,,,36.0,6.484688282,,,,,,,11.738887787,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,449.2104,,,,36.0,8.8133277893,,,,,,,11.883048058,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,449.3624,,,,36.0,11.141967773,,,,,,,10.803575516,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,449.5144,,,,36.0,13.470607758,,,,,,,10.450741768,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,449.6664,,,,36.0,15.799247742,,,,,,,11.057905197,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,449.8184,,,,36.0,18.127887726,,,,,,,12.125086784,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,449.9704,,,,36.0,20.45652771,,,,,,,12.584514618,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,450.1224,,,,36.0,19.821863174,,,,,,,12.755749702,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,450.2744,,,,36.0,18.470584869,,,,,,,12.836097717,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,450.4264,,,,36.0,17.119304657,,,,,,,13.276611328,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,450.5784,,,,36.0,15.768024445,,,,,,,13.299508095,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,450.7304,,,,36.0,14.416744232,,,,,,,13.060285568,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,450.8824,,,,36.0,13.06546402,,,,,,,12.303379059,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,451.0344,,,,36.0,12.162416458,,,,,,,11.859046936,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,451.1864,,,,36.0,12.791696548,,,,,,,11.418227196,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,451.3384,,,,36.0,13.420976639,,,,,,,11.471168518,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,451.4904,,,,36.0,14.050255775,,,,,,,12.035088539,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,451.6424,,,,36.0,14.679535866,,,,,,,12.937121391,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,451.7944,,,,36.0,15.308815956,,,,,,,12.990670204,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,451.9464,,,,36.0,15.938096046,,,,,,,13.000871658,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,452.0984,,,,36.0,16.116703033,,,,,,,13.445813179,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,452.2504,,,,36.0,16.049823761,,,,,,,13.843577385,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,452.4024,,,,36.0,15.982944489,,,,,,,13.200611115,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,452.5544,,,,36.0,15.916064262,,,,,,,12.714027405,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,452.7064,,,,36.0,15.849184036,,,,,,,13.185596466,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,452.8584,,,,36.0,15.78230381,,,,,,,14.203023911,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,453.0104,,,,36.0,15.729568481,,,,,,,14.049951553,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,453.1624,,,,36.0,15.869407654,,,,,,,12.973073006,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,453.3144,,,,36.0,16.009248734,,,,,,,12.167095184,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,453.4664,,,,36.0,16.149087906,,,,,,,12.37267971,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,453.6184,,,,36.0,16.288927078,,,,,,,13.006063461,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,453.7704,,,,36.0,16.428768158,,,,,,,13.037304878,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,453.9224,,,,36.0,16.56860733,,,,,,,12.535089493,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,454.0744,,,,36.0,16.400430679,,,,,,,11.740002632,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,454.2264,,,,36.0,15.910991669,,,,,,,11.616224289,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,454.3784,,,,36.0,15.421551704,,,,,,,12.062461853,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,454.5304,,,,36.0,14.93211174,,,,,,,12.409179688,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,454.6824,,,,36.0,14.442671776,,,,,,,12.11551857,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,454.8344,,,,36.0,13.953231812,,,,,,,11.67188549,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,454.9864,,,,36.0,13.463791847,,,,,,,11.383505821,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,455.1384,,,,36.0,13.651127815,,,,,,,10.757212639,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,455.2904,,,,36.0,13.904968262,,,,,,,10.278282166,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,455.4424,,,,36.0,14.158807755,,,,,,,10.386519432,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,455.5944,,,,36.0,14.412648201,,,,,,,11.342917442,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,455.7464,,,,36.0,14.666487694,,,,,,,12.074466705,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,455.8984,,,,36.0,14.92032814,,,,,,,12.60382843,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,456.0504,,,,36.0,14.824392319,,,,,,,13.030451775,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,456.2024,,,,36.0,14.023351669,,,,,,,12.860574722,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,456.3544,,,,36.0,13.222311974,,,,,,,12.855948448,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,456.5064,,,,36.0,12.421272278,,,,,,,12.929903984,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,456.6584,,,,36.0,11.620231628,,,,,,,12.989021301,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,456.8104,,,,36.0,10.819191933,,,,,,,13.066095352,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,456.9624,,,,36.0,10.018151283,,,,,,,13.376642227,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,457.1144,,,,36.0,9.7136077881,,,,,,,13.680930138,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,457.2664,,,,36.0,9.5722475052,,,,,,,13.45761776,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,457.4184,,,,36.0,9.430888176,,,,,,,12.846985817,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,457.5704,,,,36.0,9.2895278931,,,,,,,12.140382767,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,457.7224,,,,36.0,9.1481685638,,,,,,,12.001913071,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,457.8744,,,,36.0,9.0068082809,,,,,,,12.387739182,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,458.0264,,,,36.0,8.851984024,,,,,,,12.856021881,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,458.1784,,,,36.0,8.6331043243,,,,,,,12.951345444,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,458.3304,,,,36.0,8.4142246246,,,,,,,12.930012703,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,458.4824,,,,36.0,8.1953439713,,,,,,,12.674119949,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,458.6344,,,,36.0,7.9764637947,,,,,,,11.801493645,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,458.7864,,,,36.0,7.757584095,,,,,,,10.868707657,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,458.9384,,,,36.0,7.5387039185,,,,,,,10.930379868,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,459.0904,,,,36.0,7.381295681,,,,,,,11.409321785,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,459.2424,,,,36.0,7.2657756805,,,,,,,11.123981476,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,459.3944,,,,36.0,7.1502556801,,,,,,,10.409255028,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,459.5464,,,,36.0,7.0347361565,,,,,,,10.39206028,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,459.6984,,,,36.0,6.919216156,,,,,,,11.201183319,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,459.8504,,,,36.0,6.8036961555,,,,,,,11.273907661,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,460.0024,,,,36.0,6.7033200264,,,,,,,10.301851273,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,460.1544,,,,36.0,7.5469198227,,,,,,,9.3602209091,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,460.3064,,,,36.0,8.3905200958,,,,,,,9.4399585724,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,460.4584,,,,36.0,9.234120369,,,,,,,10.032562256,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,460.6104,,,,36.0,10.077719688,,,,,,,10.817247391,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,460.7624,,,,36.0,10.921319962,,,,,,,11.572854042,,,,,
