source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RXO,RMIC,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,291.4944,,,,9.875,,,24.959831238,5.4362921715,,5.4362921715,,,,,,,,72.172309875,,,291.49438477,463973.53125,6591327.5,-266.4765625
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,291.6464,,,,9.875,,,24.822992325,5.0422868729,,5.0422868729,,,,,,,,73.399208069,,,291.64639282,463973.53125,6591327.5,-266.62854
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,291.7984,,,,9.875,,,24.455646515,4.6483111382,,4.6483111382,,,,,,,,73.993217468,,,291.79840088,463973.53125,6591327.5,-266.7805176
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,291.9504,,,,9.875,,,23.984418869,4.2543606758,,4.2543606758,,,,,,,,74.302398682,,,291.95040894,463973.53125,6591327.5,-266.9324951
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,292.1024,,,,9.875,,,23.804412842,3.8604094982,,3.8604094982,,,,,,,,74.823150635,,,292.10238647,463973.53125,6591327.5,-267.0844727
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,292.2544,,,,9.875,,,23.758832932,3.466458559,,3.466458559,,,,,,,,75.441505432,,,292.25439453,463973.53125,6591327.5,-267.2364197
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,292.4064,,,,9.875,,,23.651292801,3.0725076199,,3.0725076199,,,,,,,,74.807052612,,,292.40640259,463973.53125,6591327.5,-267.3883972
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,292.5584,,,,9.875,,,23.514520645,2.6785566807,,2.6785566807,,,,,,,,73.580314636,,,292.55841064,463973.53125,6591327.5,-267.5403748
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,292.7104,,,,9.875,,,23.940912247,2.5130388737,,2.5130388737,,,,,,,,73.589935303,,,292.71038818,463973.53125,6591327.5,-267.6923523
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,292.8624,,,,9.875,,,24.640138626,2.4581813812,,2.4581813812,,,,,,,,74.198348999,,,292.86239624,463973.53125,6591327.5,-267.8442993
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,293.0144,,,,9.875,,,25.959133148,2.4400000572,,2.4400000572,,,,,,,,75.013427734,,,293.0144043,463973.53125,6591327.5,-267.9962769
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,293.1664,,,,9.875,,,27.585552216,2.4400000572,,2.4400000572,,,,,,,,75.930984497,,,293.16641235,463973.53125,6591327.5,-268.1482544
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,293.3184,,,,9.875,,,28.324878693,2.3308591843,,2.3308591843,,,,,,,,79.090896606,,,293.31838989,463973.53125,6591327.5,-268.3002319
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,293.4704,,,,9.875,,,28.613687515,2.1662971973,,2.1662971973,,,,,,,,83.389450073,,,293.47039795,463973.53125,6591327.5,-268.452179
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,293.6224,,,,9.875,,,29.192487717,2.0673503876,,2.0673503876,,,,,,,,84.453193665,,,293.62240601,463973.53125,6591327.5,-268.6041565
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,293.7744,,,,9.875,,,29.922130585,2.0025146008,,2.0025146008,,,,,,,,83.834762573,,,293.77441406,463973.5625,6591327.5,-268.756134
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,293.9264,,,,9.875,,,31.078292847,1.9507033825,,1.9507033825,,,,,,,,78.014579773,,,293.9263916,463973.5625,6591327.5,-268.9081116
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,294.0784,,,,9.875,,,32.461521149,1.9058228731,,1.9058228731,,,,,,,,69.427444458,,,294.07839966,463973.5625,6591327.5,-269.0600891
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,294.2304,,,,9.875,,,31.935728073,1.9287434816,,1.9287434816,,,,,,,,62.435253143,,,294.23040771,463973.5625,6591327.5,-269.2120667
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,294.3824,,,,9.875,,,30.370111465,1.9885841608,,1.9885841608,,,,,,,,56.31155777,,,294.38238525,463973.5625,6591327.5,-269.3640442
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,294.5344,,,,9.875,,,30.248998642,1.9363526106,,1.9363526106,,,,,,,,51.16129303,,,294.53439331,463973.5625,6591327.5,-269.5160217
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,294.6864,,,,9.875,,,30.933000565,1.8216580153,,1.8216580153,,,,,,,,46.553565979,,,294.68640137,463973.5625,6591327.5,-269.6679688
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,294.8384,,,,9.875,,,33.039970398,1.719653368,,1.719653368,,,,,,,,47.814750671,,,294.83840942,463973.5625,6591327.5,-269.8199463
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,294.9904,,,,9.875,,,35.958454132,1.6248987913,,1.6248987913,,,,,,,,52.42281723,,,294.99038696,463973.5625,6591327.5,-269.9719238
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,295.1424,,,,9.875,,,37.00484848,1.6088997126,,1.6088997126,,,,,,,,57.219543457,,,295.14239502,463973.5625,6591327.5,-270.1239014
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,295.2944,,,,9.875,,,36.95923233,1.6388199329,,1.6388199329,,,,,,,,62.127094269,,,295.29440308,463973.5625,6591328.0,-270.2758484
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,295.4464,,,,9.875,,,36.152053833,1.643753171,,1.643753171,,,,,,,,63.062259674,,,295.44641113,463973.5625,6591328.0,-270.4278259
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,295.5984,,,,9.875,,,34.890411377,1.6337797642,,1.6337797642,,,,,,,,61.62940979,,,295.59838867,463973.5625,6591328.0,-270.5798035
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,295.7504,,,,9.875,,,35.025901794,1.6950333118,,1.6950333118,,,,,,,,60.196559906,,,295.75039673,463973.5625,6591328.0,-270.7317505
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,295.9024,,,,9.875,,,36.013900757,1.799767375,,1.799767375,,,,,,,,56.991123199,,,295.90240479,463973.5625,6591328.0,-270.883728
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,296.0544,,,,9.875,,,35.401363373,1.8430713415,,1.8430713415,,,,,,,,54.584468842,,,296.05441284,463973.5625,6591328.0,-271.0357056
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,296.2064,,,,9.875,,,33.790142059,1.8480579853,,1.8480579853,,,,,,,,53.357585907,,,296.20639038,463973.5625,6591328.0,-271.1876831
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,296.3584,,,,9.875,,,31.668544769,1.7190777063,,1.7190777063,,,,,,,,54.938896179,,,296.35839844,463973.5625,6591328.0,-271.3396301
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,296.5104,,,,9.875,,,29.221323013,1.5046486855,,1.5046486855,,,,,,,,58.30991745,,,296.51040649,463973.5625,6591328.0,-271.4916077
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,296.6624,,,,9.875,,,27.730888367,1.3717097044,,1.3717097044,,,,,,,,62.423652649,,,296.66241455,463973.5625,6591328.0,-271.6435852
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,296.8144,,,,9.875,,,26.864467621,1.2919222116,,1.2919222116,,,,,,,,67.021408081,,,296.81439209,463973.59375,6591328.0,-271.7955627
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,296.9664,,,,9.875,,,26.317247391,1.2988984585,,1.2988984585,,,,,,,,64.260391235,,,296.96640015,463973.59375,6591328.0,-271.9475403
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,297.1184,,,,9.875,,,25.98282814,1.3637310266,,1.3637310266,,,,,,,,56.595806122,,,297.1184082,463973.59375,6591328.0,-272.0995178
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,297.2704,,,,9.875,,,25.946775436,1.4285583496,,1.4285583496,,,,,,,,48.930305481,,,297.27038574,463973.59375,6591328.0,-272.2514954
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,297.4224,,,,9.875,,,26.113975525,1.4933856726,,1.4933856726,,,,,,,,41.265090942,,,297.4223938,463973.59375,6591328.0,-272.4034729
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,297.5744,,,,9.875,,,26.263263702,1.4670895338,,1.4670895338,,,,,,,,37.761260986,,,297.57440186,463973.59375,6591328.0,-272.5554199
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,297.7264,,,,9.875,,,26.400102615,1.3773286343,,1.3773286343,,,,,,,,37.152881622,,,297.72640991,463973.59375,6591328.0,-272.7073975
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,297.8784,,,,9.875,,,26.563512802,1.3137785196,,1.3137785196,,,,,,,,41.200927734,,,297.87838745,463973.59375,6591328.0,-272.859375
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,298.0304,,,,9.875,,,26.745891571,1.2688943148,,1.2688943148,,,,,,,,48.561325073,,,298.03039551,463973.59375,6591328.0,-273.0113831
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,298.1824,,,,9.875,,,26.813922882,1.3481698036,,1.3481698036,,,,,,,,53.432830811,,,298.18240356,463973.59375,6591328.0,-273.1633301
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,298.3344,,,,9.875,,,26.798706055,1.5177183151,,1.5177183151,,,,,,,,56.495029449,,,298.33441162,463973.59375,6591328.0,-273.3153076
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,298.4864,,,,9.875,,,26.757354736,1.678684473,,1.678684473,,,,,,,,55.687999725,,,298.48638916,463973.59375,6591328.0,-273.4672852
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,298.6384,,,,9.875,,,26.696557999,1.8332726955,,1.8332726955,,,,,,,,52.007801056,,,298.63839722,463973.59375,6591328.0,-273.6192627
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,298.7904,,,,9.875,,,26.506174088,1.8546524048,,1.8546524048,,,,,,,,50.944519043,,,298.79040527,463973.59375,6591328.0,-273.7712097
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,298.9424,,,,9.875,,,26.217376709,1.7748558521,,1.7748558521,,,,,,,,51.867061615,,,298.94241333,463973.59375,6591328.0,-273.9231873
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,299.0944,,,,9.875,,,25.637531281,1.8242601156,,1.8242601156,,,,,,,,52.789604187,,,299.09439087,463973.59375,6591328.0,-274.0751648
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,299.2464,,,,9.875,,,24.831895828,1.9738616943,,1.9738616943,,,,,,,,53.712146759,,,299.24639893,463973.59375,6591328.0,-274.2271118
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,299.3984,,,,9.875,,,24.161930084,2.1234633923,,2.1234633923,,,,,,,,54.444961548,,,299.39840698,463973.59375,6591328.0,-274.3790894
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,299.5504,,,,9.875,,,23.599565506,2.2730648518,,2.2730648518,,,,,,,,55.027431488,,,299.55041504,463973.59375,6591328.0,-274.5310669
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,299.7024,,,,9.875,,,23.087568283,2.2738535404,,2.2738535404,,,,,,,,55.609897614,,,299.70239258,463973.625,6591328.0,-274.6830444
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,299.8544,,,,9.875,,,22.616361618,2.1541614532,,2.1541614532,,,,,,,,56.192367554,,,299.85440063,463973.625,6591328.0,-274.8349915
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,300.0064,,,,9.875,,,22.236700058,2.236499548,,2.236499548,,,,,,,,56.774837494,,,300.00640869,463973.625,6591328.0,-274.986969
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,300.1584,,,,9.875,,,21.932699203,2.4858355522,,2.4858355522,,,,,,,,57.357307434,,,300.15838623,463973.625,6591328.0,-275.1389465
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,300.3104,,,,9.875,,,21.669898987,2.7351708412,,2.7351708412,,,,,,,,57.939777374,,,300.31039429,463973.625,6591328.0,-275.2909241
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,300.4624,,,,9.875,,,21.441900253,2.9845335484,,2.9845335484,,,,,,,,58.522247314,,,300.46240234,463973.625,6591328.0,-275.4428711
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,300.6144,,,,9.875,,,21.434177399,3.2338926792,,3.2338926792,,,,,,,,59.104717255,,,300.6144104,463973.625,6591328.0,-275.5948792
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,300.7664,,,,9.875,,,21.616550446,3.4832286835,,3.4832286835,,,,,,,,59.687187195,,,300.76638794,463973.625,6591328.0,-275.7468567
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,300.9184,,,,9.875,,,21.564628601,3.7325646877,,3.7325646877,,,,,,,,60.269657135,,,300.918396,463973.625,6591328.0,-275.8988342
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,301.0704,,,,9.875,,,21.30626297,3.981900692,,3.981900692,,,,,,,,60.852127075,,,301.07040405,463973.625,6591328.0,-276.0507813
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,301.2224,,,,9.875,,,21.359857559,3.7141609192,,3.7141609192,,,,,,,,61.434593201,,,301.22241211,463973.625,6591328.0,-276.2027588
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,301.3744,,,,9.875,,,21.694229126,2.9810366631,,2.9810366631,,,,,,,,62.017063141,,,301.37438965,463973.625,6591328.0,-276.3547363
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,301.5264,,,,9.875,,,21.989049911,2.5884130001,,2.5884130001,,,,,,,,62.599533081,,,301.52639771,463973.625,6591328.0,-276.5067139
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,301.6784,,,,9.875,,,22.247470856,2.5086252689,,2.5086252689,,,,,,,,63.182003021,,,301.67840576,463973.625,6591328.0,-276.6586609
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,301.8304,,,,9.875,,,22.803800583,2.47514534,,2.47514534,,,,,,,,63.764472961,,,301.83041382,463973.625,6591328.0,-276.8106384
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,301.9824,,,,9.875,,,23.639799118,2.4851186275,,2.4851186275,,,,,,,,64.346939087,,,301.98239136,463973.625,6591328.0,-276.962616
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,302.1344,,,,9.875,,,24.646530151,2.6529488564,,2.6529488564,,,,,,,,64.929412842,,,302.13439941,463973.625,6591328.0,-277.1145935
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,302.2864,,,,9.875,,,25.816949844,2.9720988274,,2.9720988274,,,,,,,,65.511878967,,,302.28640747,463973.625,6591328.0,-277.2665405
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,302.4384,,,,9.875,,,27.693939209,3.2912812233,,3.2912812233,,,,,,,,66.094345093,,,302.43838501,463973.625,6591328.0,-277.4185181
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,302.5904,,,,9.875,,,30.262781143,3.6104631424,,3.6104631424,,,,,,,,66.676818848,,,302.59039307,463973.65625,6591328.0,-277.5705261
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,302.7424,,,,9.875,,,32.557991028,3.7465951443,,3.7465951443,,,,,,,,67.259284973,,,302.74240112,463973.65625,6591328.0,-277.7224731
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,302.8944,,,,9.875,,,34.579620361,3.6997969151,,3.6997969151,,,,,,,,67.841758728,,,302.89440918,463973.65625,6591328.0,-277.8744507
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,303.0464,,,,9.875,,,35.676300049,3.6529984474,,3.6529984474,,,,,,,,68.424224854,,,303.04638672,463973.65625,6591328.0,-278.0264282
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,303.1984,,,,9.875,,,35.828300476,3.6062002182,,3.6062002182,,,,,,,,69.006698608,,,303.19839478,463973.65625,6591328.0,-278.1784058
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,303.3504,,,,9.875,,,35.124702454,3.5594017506,,3.5594017506,,,,,,,,69.589164734,,,303.35040283,463973.65625,6591328.0,-278.3303528
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,303.5024,,,,9.875,,,33.528652191,3.5125982761,,3.5125982761,,,,,,,,70.171638489,,,303.50241089,463973.65625,6591328.0,-278.4823303
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,303.6544,,,,9.875,,,31.903141022,3.4657945633,,3.4657945633,,,,,,,,70.754104614,,,303.65438843,463973.65625,6591328.0,-278.6343079
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,303.8064,,,,9.875,,,30.246349335,3.4189963341,,3.4189963341,,,,,,,,71.33657074,,,303.80639648,463973.65625,6591328.0,-278.7862854
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,303.9584,,,,9.875,,,28.647792816,3.3721978664,,3.3721978664,,,,,,,,71.919044495,,,303.95840454,463973.65625,6591328.0,-278.9382324
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,304.1104,,,,9.875,,,27.112579346,3.3253993988,,3.3253993988,,,,,,,,72.50151062,,,304.1104126,463973.65625,6591328.0,-279.09021
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,304.2624,,,,9.875,,,25.728551865,3.2786011696,,3.2786011696,,,,,,,,73.083984375,,,304.26239014,463973.65625,6591328.0,-279.2421875
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,304.4144,,,,9.875,,,24.512498856,3.231802702,,3.231802702,,,,,,,,73.6664505,,,304.41439819,463973.65625,6591328.0,-279.394165
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,304.5664,,,,9.875,,,24.122447968,3.1849999428,,3.1849999428,,,,,,,,74.248924255,,,304.56640625,463973.65625,6591328.0,-279.5461426
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,304.7184,,,,9.875,,,24.669660568,3.1381967068,,3.1381967068,,,,,,,,74.831390381,,,304.71841431,463973.65625,6591328.0,-279.6981201
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,304.8704,,,,9.875,,,25.625179291,3.0913982391,,3.0913982391,,,,,,,,75.413856506,,,304.87039185,463973.65625,6591328.0,-279.8500977
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,305.0224,,,,9.875,,,27.054018021,3.0445997715,,3.0445997715,,,,,,,,75.996330261,,,305.0223999,463973.65625,6591328.0,-280.0020752
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,305.1744,,,,9.875,,,28.670742035,2.9978015423,,2.9978015423,,,,,,,,76.578796387,,,305.17440796,463973.65625,6591328.0,-280.1540222
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,305.3264,,,,9.875,,,30.50994873,2.9510030746,,2.9510030746,,,,,,,,77.161270142,,,305.3263855,463973.65625,6591328.0,-280.3059998
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,305.4784,,,,9.875,,,32.534931183,2.9042048454,,2.9042048454,,,,,,,,77.755470276,,,305.47839355,463973.65625,6591328.0,-280.4579773
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,305.6304,,,,9.875,,,34.784557343,2.8574016094,,2.8574016094,,,,,,,,78.363845825,,,305.63040161,463973.6875,6591328.0,-280.6099243
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,305.7824,,,,9.875,,,37.401409149,2.8105976582,,2.8105976582,,,,,,,,80.623428345,,,305.78240967,463973.6875,6591328.0,-280.7619019
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,305.9344,,,,9.875,,,40.471828461,2.7637991905,,2.7637991905,,,,,,,,84.922363281,,,305.93438721,463973.6875,6591328.0,-280.9138794
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,306.0864,,,,9.875,,,42.695545197,2.7170009613,,2.7170009613,,,,,,,,87.021331787,,,306.08639526,463973.6875,6591328.0,-281.0658569
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,306.2384,,,,9.875,,,43.850761414,2.6702024937,,2.6702024937,,,,,,,,86.346130371,,,306.23840332,463973.6875,6591328.0,-281.217804
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,306.3904,,,,9.875,,,44.746986389,2.6234042645,,2.6234042645,,,,,,,,85.670936584,,,306.39041138,463973.6875,6591328.0,-281.3697815
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,306.5424,,,,9.875,,,45.309406281,2.5766017437,,2.5766017437,,,,,,,,84.995727539,,,306.54238892,463973.6875,6591328.0,-281.521759
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,306.6944,,,,9.875,,,45.622558594,2.5327785015,,2.5327785015,,,,,,,,84.320526123,,,306.69439697,463973.6875,6591328.0,-281.6737366
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,306.8464,,,,9.875,,,45.607357025,2.4928848743,,2.4928848743,,,,,,,,83.645324707,,,306.84640503,463973.6875,6591328.0,-281.8256836
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,306.9984,,,,9.875,,,45.242198944,2.5001909733,,2.5001909733,,,,,,,,82.970069885,,,306.99841309,463973.6875,6591328.0,-281.9776611
