source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,RDEP,RSHA,RMED,RXO,RMIC,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,386.7904,,,,36.0,,0.9362713695,,1.1169139147,,,,,,,,45.337566376,,,386.79040527,520149.34375,6753026.5,-364.7901001
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,386.9424,,,,36.0,,0.9676781893,,1.295450449,,,,,,,,41.131340027,,,386.94241333,520149.34375,6753026.5,-364.9421082
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,387.0944,,,,36.0,,0.9874590635,,1.4102772474,,,,,,,,39.611000061,,,387.09439087,520149.34375,6753026.5,-365.0940857
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,387.2464,,,,36.0,,0.9884333014,,1.6461333036,,,,,,,,35.900333405,,,387.24639893,520149.34375,6753026.5,-365.2460632
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,387.3984,,,,36.0,,0.9760776758,,1.7655582428,,,,,,,,32.514381409,,,387.39840698,520149.34375,6753026.5,-365.3980713
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,387.5504,,,,36.0,,0.9754267335,,1.7771835327,,,,,,,,31.164567947,,,387.55038452,520149.34375,6753026.5,-365.5500488
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,387.7024,,,,36.0,,0.9805034399,,1.7321105003,,,,,,,,30.515569687,,,387.70239258,520149.34375,6753026.5,-365.7020569
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,387.8544,,,,36.0,,0.9801595807,,1.5571656227,,,,,,,,31.729639053,,,387.85440063,520149.34375,6753026.5,-365.8540649
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,388.0064,,,,36.0,,0.972568512,,1.4572944641,,,,,,,,32.462001801,,,388.00640869,520149.34375,6753026.5,-366.0060425
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,388.1584,,,,36.0,,0.9861842394,,1.3396399021,,,,,,,,33.373935699,,,388.15841675,520149.34375,6753026.5,-366.1580505
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,388.3104,,,,36.0,,0.9637632966,,1.1312234402,,,,,,,,33.613407135,,,388.3104248,520149.34375,6753026.5,-366.3100281
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,388.4624,,,,36.0,,0.9171575308,,0.9450827241,,,,,,,,33.063480377,,,388.46240234,520149.375,6753026.5,-366.4620056
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,388.6144,,,,36.0,,0.8868530393,,0.8566194177,,,,,,,,32.26883316,,,388.61437988,520149.375,6753026.5,-366.6140137
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,388.7664,,,,36.0,,0.8378210068,,0.8075632453,,,,,,,,31.523637772,,,388.76638794,520149.375,6753026.5,-366.7660217
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,388.9184,,,,36.0,,0.7845960259,,0.7956677079,,,,,,,,30.545347214,,,388.918396,520149.375,6753026.5,-366.9179993
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,389.0704,,,,36.0,,0.7538438439,,0.7532677054,,,,,,,,30.123825073,,,389.07040405,520149.375,6753026.5,-367.0700073
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,389.2224,,,,36.0,,0.7336021066,,0.7567296624,,,,,,,,30.392728806,,,389.22241211,520149.375,6753026.5,-367.2219849
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,389.3744,,,,36.0,,0.7056125998,,0.7812440991,,,,,,,,30.539291382,,,389.37438965,520149.375,6753026.5,-367.3739929
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,389.5264,,,,36.0,,0.6868761182,,0.7833044529,,,,,,,,30.662223816,,,389.52639771,520149.375,6753026.5,-367.526001
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,389.6784,,,,36.0,,0.6941191554,,0.7475181222,,,,,,,,30.8670578,,,389.67840576,520149.375,6753026.5,-367.6779785
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,389.8304,,,,36.0,,0.7266771793,,0.6868645549,,,,,,,,30.575126648,,,389.83041382,520149.375,6753026.5,-367.8299866
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,389.9824,,,,36.0,,0.7311264873,,0.6808729768,,,,,,,,29.805288315,,,389.98239136,520149.375,6753026.5,-367.9819641
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,390.1344,,,,36.0,,0.719759047,,0.6994398832,,,,,,,,29.130144119,,,390.13439941,520149.375,6753026.5,-368.1339722
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,390.2864,,,,36.0,,0.7483228445,,0.6552346349,,,,,,,,28.726764679,,,390.28640747,520149.375,6753026.5,-368.2859497
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,390.4384,,,,36.0,,0.7699569464,,0.616466403,,,,,,,,27.440389633,,,390.43838501,520149.375,6753026.5,-368.4379578
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,390.5904,,,,36.0,,0.7646844983,,0.6263403893,,,,,,,,26.700000763,,,390.59039307,520149.375,6753026.5,-368.5899353
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,390.7424,,,,36.0,,0.7429779768,,0.6652235985,,,,,,,,25.509227753,,,390.74240112,520149.375,6753026.5,-368.7419434
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,390.8944,,,,36.0,,0.7744609118,,0.6462892294,,,,,,,,24.488492966,,,390.89440918,520149.375,6753026.5,-368.8939514
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,391.0464,,,,36.0,,0.8053047061,,0.6290934086,,,,,,,,24.146886826,,,391.04641724,520149.375,6753026.5,-369.045929
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,391.1984,,,,36.0,,0.7815472484,,0.6745936871,,,,,,,,24.230867386,,,391.19842529,520149.375,6753026.5,-369.197937
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,391.3504,,,,36.0,,0.7942495942,,0.6592789888,,,,,,,,24.278821945,,,391.35040283,520149.375,6753026.5,-369.3499146
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,391.5024,,,,36.0,,0.8165761232,,0.6414737701,,,,,,,,24.217220306,,,391.50238037,520149.375,6753026.5,-369.5018921
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,391.6544,,,,36.0,,0.7715236545,,0.7525826693,,,,,,,,24.16639328,,,391.65438843,520149.375,6753026.5,-369.6539001
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,391.8064,,,,36.0,,0.7590543032,,0.7943569422,,,,,,,,23.939161301,,,391.80639648,520149.375,6753026.5,-369.8059082
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,391.9584,,,,36.0,,0.799882412,,0.7772215009,,,,,,,,23.894721985,,,391.95840454,520149.375,6753026.5,-369.9578857
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,392.1104,,,,36.0,,0.8362472057,,0.7756881714,,,,,,,,24.113992691,,,392.1104126,520149.40625,6753026.5,-370.1098938
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,392.2624,,,,36.0,,0.903646946,,0.7500939369,,,,,,,,25.195428848,,,392.26239014,520149.40625,6753026.5,-370.2618713
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,392.4144,,,,36.0,,0.9725446105,,0.7363407016,,,,,,,,28.435218811,,,392.41439819,520149.40625,6753026.5,-370.4138794
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,392.5664,,,,36.0,,0.9715551138,,0.7872306705,,,,,,,,30.291999817,,,392.56640625,520149.40625,6753026.5,-370.5658875
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,392.7184,,,,36.0,,0.9720937014,,0.8277913332,,,,,,,,33.239864349,,,392.71838379,520149.40625,6753026.5,-370.717865
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,392.8704,,,,36.0,,0.9557527304,,0.8928534985,,,,,,,,37.099693298,,,392.87039185,520149.40625,6753026.5,-370.8698425
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,393.0224,,,,36.0,,0.9084015489,,0.9160157442,,,,,,,,39.380542755,,,393.0223999,520149.40625,6753026.5,-371.0218506
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,393.1744,,,,36.0,,0.9564908147,,0.9483359456,,,,,,,,40.847553253,,,393.17440796,520149.40625,6753026.5,-371.1738586
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,393.3264,,,,36.0,,1.0426939726,,0.9614188671,,,,,,,,41.925693512,,,393.3263855,520149.40625,6753026.5,-371.3258362
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,393.4784,,,,36.0,,1.0579512119,,0.936100781,,,,,,,,41.936588287,,,393.47839355,520149.40625,6753026.5,-371.4778442
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,393.6304,,,,36.0,,1.0462734699,,0.9380094409,,,,,,,,40.740306854,,,393.63040161,520149.40625,6753026.5,-371.6298218
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,393.7824,,,,36.0,,1.0242184401,,1.0494076014,,,,,,,,38.433887482,,,393.78240967,520149.40625,6753026.5,-371.7818298
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,393.9344,,,,36.0,,1.1888772249,,1.0149772167,,,,,,,,34.818244934,,,393.93441772,520149.40625,6753026.5,-371.9338379
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,394.0864,,,,36.0,,1.3123571873,,0.9112401605,,,,,,,,32.934452057,,,394.08639526,520149.40625,6753026.5,-372.0858154
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,394.2384,,,,36.0,,1.2495529652,,1.2536580563,,,,,,,,30.559741974,,,394.23840332,520149.40625,6753026.5,-372.237793
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,394.3904,,,,36.0,,1.7513196468,,2.1525337696,,,,,,,,27.252809525,,,394.39038086,520149.40625,6753026.5,-372.389801
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,394.5424,,,,36.0,,2.2224860191,,2.6771328449,,,,,,,,26.13299942,,,394.54238892,520149.40625,6753026.5,-372.5418091
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,394.6944,,,,36.0,,2.2937970161,,2.7600066662,,,,,,,,25.454507828,,,394.69439697,520149.40625,6753026.5,-372.6937866
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,394.8464,,,,36.0,,2.331515789,,2.6928646564,,,,,,,,24.310331345,,,394.84640503,520149.40625,6753026.5,-372.8457642
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,394.9984,,,,36.0,,2.2543611526,,2.2886939049,,,,,,,,23.713773727,,,394.99841309,520149.40625,6753026.5,-372.9977722
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,395.1504,,,,36.0,,2.1523804665,,1.9556461573,,,,,,,,23.791900635,,,395.15039063,520149.40625,6753026.5,-373.1497803
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,395.3024,,,,36.0,,1.9989621639,,1.743709445,,,,,,,,23.906433105,,,395.30239868,520149.40625,6753026.5,-373.3017578
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,395.4544,,,,36.0,,1.7599018812,,1.5621242523,,,,,,,,23.878349304,,,395.45440674,520149.40625,6753026.5,-373.4537659
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,395.6064,,,,36.0,,1.6408727169,,1.4527853727,,,,,,,,23.714727402,,,395.60638428,520149.4375,6753026.5,-373.6057434
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,395.7584,,,,36.0,,1.5545818806,,1.2688535452,,,,,,,,23.811567307,,,395.75839233,520149.4375,6753026.5,-373.7577515
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,395.9104,,,,36.0,,1.4052854776,,1.1982729435,,,,,,,,23.939519882,,,395.91040039,520149.4375,6753026.5,-373.909729
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,396.0624,,,,36.0,,1.3387931585,,1.228292942,,,,,,,,23.621335983,,,396.06240845,520149.4375,6753026.5,-374.0617371
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,396.2144,,,,36.0,,1.3046959639,,1.2305685282,,,,,,,,23.646362305,,,396.21438599,520149.4375,6753026.5,-374.2137146
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,396.3664,,,,36.0,,1.2803354263,,1.2169800997,,,,,,,,24.246326447,,,396.36639404,520149.4375,6753026.5,-374.3657227
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,396.5184,,,,36.0,,1.271780014,,1.1698493958,,,,,,,,24.611000061,,,396.5184021,520149.4375,6753026.5,-374.5177307
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,396.6704,,,,36.0,,1.2768393755,,1.2219543457,,,,,,,,24.470401764,,,396.67041016,520149.4375,6753026.5,-374.6697083
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,396.8224,,,,36.0,,1.3237267733,,1.2162522078,,,,,,,,24.130472183,,,396.82241821,520149.4375,6753026.5,-374.8217163
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,396.9744,,,,36.0,,1.345469594,,1.1639897823,,,,,,,,23.953937531,,,396.97439575,520149.4375,6753026.5,-374.9736938
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,397.1264,,,,36.0,,1.3404307365,,1.15267241,,,,,,,,23.904087067,,,397.12640381,520149.4375,6753026.5,-375.1257019
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,397.2784,,,,36.0,,1.3110239506,,1.1931480169,,,,,,,,23.601032257,,,397.27838135,520149.4375,6753026.5,-375.2776794
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,397.4304,,,,36.0,,1.2516487837,,1.2074303627,,,,,,,,23.10294342,,,397.4303894,520149.4375,6753026.5,-375.4296875
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,397.5824,,,,36.0,,1.2074991465,,1.1393637657,,,,,,,,22.871961594,,,397.58239746,520149.4375,6753026.5,-375.5816956
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,397.7344,,,,36.0,,1.1670385599,,1.0955213308,,,,,,,,22.78978157,,,397.73440552,520149.4375,6753026.5,-375.7336731
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,397.8864,,,,36.0,,1.1489231586,,1.0336000919,,,,,,,,22.506254196,,,397.88641357,520149.4375,6753026.5,-375.8856506
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,398.0384,,,,36.0,,1.1655023098,,1.0095771551,,,,,,,,22.347000122,,,398.03842163,520149.4375,6753026.5,-376.0376587
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,398.1904,,,,36.0,,1.2181322575,,1.0382905006,,,,,,,,22.833766937,,,398.19039917,520149.4375,6753026.5,-376.1896667
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,398.3424,,,,36.0,,1.3046281338,,1.0921874046,,,,,,,,23.84296608,,,398.34237671,520149.4375,6753026.5,-376.3416443
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,398.4944,,,,36.0,,1.3907331228,,1.0956203938,,,,,,,,24.370000839,,,398.49438477,520149.4375,6753026.5,-376.4936218
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,398.6464,,,,36.0,,1.4422149658,,1.1038398743,,,,,,,,24.649541855,,,398.64639282,520149.4375,6753026.5,-376.6456299
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,398.7984,,,,36.0,,1.4579110146,,1.1206661463,,,,,,,,25.997026443,,,398.79840088,520149.4375,6753026.5,-376.7976379
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,398.9504,,,,36.0,,1.4927464724,,1.091455102,,,,,,,,27.384449005,,,398.95040894,520149.4375,6753026.5,-376.9496155
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,399.1024,,,,36.0,,1.4626729488,,1.1274005175,,,,,,,,27.758192062,,,399.10238647,520149.4375,6753026.5,-377.1016235
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,399.2544,,,,36.0,,1.448354125,,1.1869359016,,,,,,,,27.921104431,,,399.25439453,520149.4375,6753026.5,-377.2536011
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,399.4064,,,,36.0,,1.5220197439,,1.208735466,,,,,,,,27.743928909,,,399.40640259,520149.46875,6753026.5,-377.4056091
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,399.5584,,,,36.0,,1.5415126085,,1.2413060665,,,,,,,,27.5189991,,,399.55841064,520149.46875,6753026.5,-377.5576172
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,399.7104,,,,36.0,,1.577966094,,1.2665596008,,,,,,,,26.862600327,,,399.7104187,520149.46875,6753026.5,-377.7095947
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,399.8624,,,,36.0,,1.6191676855,,1.33626616,,,,,,,,25.804235458,,,399.86239624,520149.46875,6753026.5,-377.8615723
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,400.0144,,,,36.0,,1.5888029337,,1.4333947897,,,,,,,,25.343894958,,,400.0144043,520149.46875,6753026.5,-378.0135803
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,400.1664,,,,36.0,,1.5722110271,,1.4407155514,,,,,,,,25.191734314,,,400.16638184,520149.46875,6753026.5,-378.1655884
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,400.3184,,,,36.0,,1.6500188112,,1.392996788,,,,,,,,25.026748657,,,400.31838989,520149.46875,6753026.5,-378.3175659
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,400.4704,,,,36.0,,1.7016960382,,1.4398288727,,,,,,,,24.881183624,,,400.47039795,520149.46875,6753026.5,-378.469574
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,400.6224,,,,36.0,,1.6821385622,,1.5138514042,,,,,,,,25.071918488,,,400.62240601,520149.46875,6753026.5,-378.6215515
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,400.7744,,,,36.0,,1.4185165167,,1.6248683929,,,,,,,,24.709072113,,,400.77441406,520149.46875,6753026.5,-378.7735596
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,400.9264,,,,36.0,,1.0778950453,,1.7861692905,,,,,,,,23.867454529,,,400.92642212,520149.46875,6753026.5,-378.9255371
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,401.0784,,,,36.0,,1.019346714,,1.8515231609,,,,,,,,23.333768845,,,401.07839966,520149.46875,6753026.5,-379.0775452
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,401.2304,,,,36.0,,1.0045771599,,1.7317804098,,,,,,,,23.219842911,,,401.2303772,520149.46875,6753026.5,-379.2295227
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,401.3824,,,,36.0,,1.1214133501,,1.594591856,,,,,,,,23.295721054,,,401.38238525,520149.46875,6753026.5,-379.3815308
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,401.5344,,,,36.0,,1.2348989248,,1.5830485821,,,,,,,,23.129999161,,,401.53439331,520149.46875,6753026.5,-379.5335083
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,401.6864,,,,36.0,,1.1876755953,,1.6785235405,,,,,,,,22.940116882,,,401.68640137,520149.46875,6753026.5,-379.6855164
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,401.8384,,,,36.0,,1.1056708097,,1.6891965866,,,,,,,,22.811019897,,,401.83840942,520149.46875,6753026.5,-379.8375244
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,401.9904,,,,36.0,,1.0712419748,,1.4550745487,,,,,,,,22.95602417,,,401.99038696,520149.46875,6753026.5,-379.989502
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,402.1424,,,,36.0,,1.1221196651,,1.2315196991,,,,,,,,22.719488144,,,402.14239502,520149.46875,6753026.5,-380.14151
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,402.2944,,,,36.0,,1.1527311802,,1.2217900753,,,,,,,,22.18249321,,,402.29440308,520149.46875,6753026.5,-380.2934875
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,402.4464,,,,36.0,,1.1078225374,,1.2907800674,,,,,,,,21.797227859,,,402.44641113,520149.46875,6753026.5,-380.4454956
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,402.5984,,,,36.0,,1.0637613535,,1.3842440844,,,,,,,,21.960401535,,,402.59838867,520149.46875,6753026.5,-380.5974731
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,402.7504,,,,36.0,,0.9934065342,,1.6003553867,,,,,,,,22.011268616,,,402.75039673,520149.46875,6753026.5,-380.7494812
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,402.9024,,,,36.0,,0.9169356823,,1.7187850475,,,,,,,,21.984031677,,,402.90240479,520149.46875,6753026.5,-380.9014587
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,403.0544,,,,36.0,,0.8490118384,,1.5245645046,,,,,,,,22.176000595,,,403.05438232,520149.5,6753026.5,-381.0534668
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,403.2064,,,,36.0,,0.8155501485,,1.4760112762,,,,,,,,22.123596191,,,403.20639038,520149.5,6753026.5,-381.2054749
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,403.3584,,,,36.0,,0.7881034017,,1.5684690475,,,,,,,,21.784845352,,,403.35839844,520149.5,6753026.5,-381.3574524
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,403.5104,,,,36.0,,0.7973889709,,1.6419850588,,,,,,,,21.254606247,,,403.51040649,520149.5,6753026.5,-381.5094604
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,403.6624,,,,36.0,,0.7724136114,,1.6712758541,,,,,,,,20.942722321,,,403.66241455,520149.5,6753026.5,-381.661438
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,403.8144,,,,36.0,,0.7019425035,,1.0805146694,,,,,,,,20.248600006,,,403.81442261,520149.5,6753026.5,-381.813446
